"filename", "language", "PHP", "JavaScript", "CSS", "JSON", "XML", "SCSS", "Markdown", "comment", "blank", "total"
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\bootstrap.css", "CSS", 0, 0, 11946, 0, 0, 0, 0, 6, 1285, 13237
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\bootstrap.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 5, 0, 6
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\colors.css", "CSS", 0, 0, 1795, 0, 0, 0, 0, 10, 490, 2295
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\colors.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\components.css", "CSS", 0, 0, 3366, 0, 0, 0, 0, 8, 640, 4014
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\components.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\colors\palette-gradient.css", "CSS", 0, 0, 188, 0, 0, 0, 0, 0, 35, 223
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\colors\palette-gradient.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\colors\palette-noui.css", "CSS", 0, 0, 120, 0, 0, 0, 0, 0, 39, 159
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\colors\palette-noui.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\colors\palette-variables.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\colors\palette-variables.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\menu\menu-types\horizontal-menu.css", "CSS", 0, 0, 596, 0, 0, 0, 0, 0, 91, 687
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\menu\menu-types\horizontal-menu.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\menu\menu-types\vertical-menu.css", "CSS", 0, 0, 309, 0, 0, 0, 0, 0, 55, 364
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\menu\menu-types\vertical-menu.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\menu\menu-types\vertical-overlay-menu.css", "CSS", 0, 0, 66, 0, 0, 0, 0, 0, 9, 75
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\menu\menu-types\vertical-overlay-menu.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\mixins\alert.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\mixins\alert.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\mixins\hex2rgb.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\mixins\hex2rgb.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\mixins\main-menu-mixin.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\mixins\main-menu-mixin.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\mixins\transitions.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\core\mixins\transitions.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\custom-rtl.css", "CSS", 0, 0, 225, 0, 0, 0, 0, 0, 55, 280
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\custom-rtl.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-calendar.css", "CSS", 0, 0, 316, 0, 0, 0, 0, 0, 75, 391
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-calendar.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-chat-list.css", "CSS", 0, 0, 94, 0, 0, 0, 0, 0, 15, 109
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-chat-list.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-chat.css", "CSS", 0, 0, 318, 0, 0, 0, 0, 0, 44, 362
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-chat.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-ecommerce-details.css", "CSS", 0, 0, 222, 0, 0, 0, 0, 0, 44, 266
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-ecommerce-details.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-ecommerce.css", "CSS", 0, 0, 569, 0, 0, 0, 0, 0, 93, 662
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-ecommerce.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-email.css", "CSS", 0, 0, 20470, 0, 0, 0, 0, 0, 5075, 25545
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-email.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-file-manager.css", "CSS", 0, 0, 364, 0, 0, 0, 0, 0, 64, 428
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-file-manager.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-invoice-list.css", "CSS", 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-invoice-list.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-invoice-print.css", "CSS", 0, 0, 73, 0, 0, 0, 0, 0, 10, 83
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-invoice-print.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-invoice.css", "CSS", 0, 0, 138, 0, 0, 0, 0, 0, 27, 165
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-invoice.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-kanban.css", "CSS", 0, 0, 142, 0, 0, 0, 0, 0, 25, 167
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-kanban.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-todo.css", "CSS", 0, 0, 294, 0, 0, 0, 0, 0, 43, 337
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\app-todo.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\authentication.css", "CSS", 0, 0, 171, 0, 0, 0, 0, 0, 25, 196
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\authentication.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\dashboard-ecommerce.css", "CSS", 0, 0, 31, 0, 0, 0, 0, 0, 8, 39
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\dashboard-ecommerce.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\modal-create-app.css", "CSS", 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\modal-create-app.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-blog.css", "CSS", 0, 0, 29, 0, 0, 0, 0, 0, 6, 35
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-blog.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-coming-soon.css", "CSS", 0, 0, 9, 0, 0, 0, 0, 1, 2, 12
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-coming-soon.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-faq.css", "CSS", 0, 0, 29, 0, 0, 0, 0, 0, 5, 34
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-faq.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-knowledge-base.css", "CSS", 0, 0, 39, 0, 0, 0, 0, 0, 7, 46
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-knowledge-base.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-misc.css", "CSS", 0, 0, 45, 0, 0, 0, 0, 0, 4, 49
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-misc.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-pricing.css", "CSS", 0, 0, 73, 0, 0, 0, 0, 0, 12, 85
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-pricing.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-profile.css", "CSS", 0, 0, 78, 0, 0, 0, 0, 2, 17, 97
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\page-profile.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\ui-feather.css", "CSS", 0, 0, 39, 0, 0, 0, 0, 0, 9, 48
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\pages\ui-feather.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\charts\chart-apex.css", "CSS", 0, 0, 152, 0, 0, 0, 0, 0, 44, 196
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\charts\chart-apex.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-context-menu.css", "CSS", 0, 0, 63, 0, 0, 0, 0, 1, 15, 79
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-context-menu.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-drag-drop.css", "CSS", 0, 0, 39, 0, 0, 0, 0, 0, 8, 47
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-drag-drop.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-media-player.css", "CSS", 0, 0, 15, 0, 0, 0, 0, 0, 2, 17
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-media-player.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-ratings.css", "CSS", 0, 0, 18, 0, 0, 0, 0, 0, 5, 23
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-ratings.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-sliders.css", "CSS", 0, 0, 108, 0, 0, 0, 0, 0, 25, 133
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-sliders.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-sweet-alerts.css", "CSS", 0, 0, 85, 0, 0, 0, 0, 0, 22, 107
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-sweet-alerts.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-swiper.css", "CSS", 0, 0, 224, 0, 0, 0, 0, 3, 37, 264
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-swiper.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-toastr.css", "CSS", 0, 0, 191, 0, 0, 0, 0, 0, 36, 227
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-toastr.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-tour.css", "CSS", 0, 0, 67, 0, 0, 0, 0, 0, 17, 84
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-tour.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-tree.css", "CSS", 0, 0, 86, 0, 0, 0, 0, 0, 23, 109
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\extensions\ext-component-tree.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\form-file-uploader.css", "CSS", 0, 0, 94, 0, 0, 0, 0, 0, 13, 107
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\form-file-uploader.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\form-number-input.css", "CSS", 0, 0, 95, 0, 0, 0, 0, 2, 20, 117
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\form-number-input.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\form-quill-editor.css", "CSS", 0, 0, 144, 0, 0, 0, 0, 2, 44, 190
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\form-quill-editor.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\form-validation.css", "CSS", 0, 0, 19, 0, 0, 0, 0, 0, 5, 24
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\form-validation.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\form-wizard.css", "CSS", 0, 0, 236, 0, 0, 0, 0, 0, 43, 279
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\form-wizard.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\pickers\form-flat-pickr.css", "CSS", 0, 0, 128, 0, 0, 0, 0, 0, 36, 164
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\pickers\form-flat-pickr.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\pickers\form-pickadate.css", "CSS", 0, 0, 104, 0, 0, 0, 0, 0, 28, 132
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\forms\pickers\form-pickadate.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\maps\map-leaflet.css", "CSS", 0, 0, 20, 0, 0, 0, 0, 0, 4, 24
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\maps\map-leaflet.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\ui\coming-soon.css", "CSS", 0, 0, 52, 0, 0, 0, 0, 0, 8, 60
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\plugins\ui\coming-soon.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\themes\bordered-layout.css", "CSS", 0, 0, 36, 0, 0, 0, 0, 0, 9, 45
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\themes\bordered-layout.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\themes\dark-layout.css", "CSS", 0, 0, 1268, 0, 0, 0, 0, 25, 394, 1687
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\themes\dark-layout.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\themes\semi-dark-layout.css", "CSS", 0, 0, 58, 0, 0, 0, 0, 1, 18, 77
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css-rtl\themes\semi-dark-layout.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\bootstrap-extended.css", "CSS", 0, 0, 2071, 0, 0, 0, 0, 8, 681, 2760
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\bootstrap-extended.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\bootstrap.css", "CSS", 0, 0, 7699, 0, 0, 0, 0, 27, 1274, 9000
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\bootstrap.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 5, 0, 6
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\colors.css", "CSS", 0, 0, 1333, 0, 0, 0, 0, 10, 493, 1836
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\colors.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\components.css", "CSS", 0, 0, 2751, 0, 0, 0, 0, 7, 640, 3398
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\components.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\colors\palette-gradient.css", "CSS", 0, 0, 151, 0, 0, 0, 0, 0, 36, 187
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\colors\palette-gradient.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\colors\palette-noui.css", "CSS", 0, 0, 80, 0, 0, 0, 0, 0, 40, 120
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\colors\palette-noui.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\colors\palette-variables.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\colors\palette-variables.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\menu\menu-types\horizontal-menu.css", "CSS", 0, 0, 483, 0, 0, 0, 0, 0, 93, 576
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\menu\menu-types\horizontal-menu.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\menu\menu-types\vertical-menu.css", "CSS", 0, 0, 205, 0, 0, 0, 0, 0, 54, 259
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\menu\menu-types\vertical-menu.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\menu\menu-types\vertical-overlay-menu.css", "CSS", 0, 0, 44, 0, 0, 0, 0, 0, 10, 54
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\menu\menu-types\vertical-overlay-menu.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\mixins\alert.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\mixins\alert.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\mixins\hex2rgb.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\mixins\hex2rgb.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\mixins\main-menu-mixin.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\mixins\main-menu-mixin.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\mixins\transitions.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\core\mixins\transitions.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\pages\app-calendar.css", "CSS", 0, 0, 241, 0, 0, 0, 0, 0, 76, 317
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\pages\app-calendar.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\pages\app-chat-list.css", "CSS", 0, 0, 66, 0, 0, 0, 0, 0, 16, 82
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\pages\app-chat-list.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\pages\app-chat.css", "CSS", 0, 0, 218, 0, 0, 0, 0, 0, 45, 263
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\pages\app-chat.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\pages\app-ecommerce-details.css", "CSS", 0, 0, 167, 0, 0, 0, 0, 0, 45, 212
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\pages\app-ecommerce-details.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\pages\app-ecommerce.css", "CSS", 0, 0, 328, 0, 0, 0, 0, 0, 86, 414
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\css\pages\app-ecommerce.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
